subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
Drama and theatre,Question Papers of NET June 2015,Paper III,62,"अभिकथन (A) : थिएटर एंथ्रोपोलॉजी में पूर्व अभिव्यक्त दृश्य व्यवहार-जो विभिन्न नाट्य स्वरूपों, भूमिकाओं तथा व्यक्तिगत या सामूहिक परंपराओं में मौजूद होता है-इनका अध्ययन किया जाता है। तर्क (R) : थिएटर न एंथ्रोपोलॉजी है और न ही परंपराओं का समूह।",(A) और (R) दोनों सही हैं।,(A) और (R) दोनों गलत हैं।,"(A) सही है, पर (R) गलत है।",(A) गलत है और (R) सही है।,A,DRA_01c1a1aa,Assertion and Reason
Drama and theatre,Question Papers of NET June 2015,Paper III,63,निम्न में से किसमें इन निर्देशकों को उनके थिएटर में नजर आने के सही क्रम में रखा गया है ?,"शंभू मित्रा, अलकनंदन, एलेक़ पदमजी, सी.आर.जाम्बे, संजय उपाध्याय","अलकनंदन, एलेक़ पदमजी, संजय उपाध्याय, सी.आर.जाम्बे, शंभू मित्रा","एलेक़ पदमजी, संजय उपाध्याय, सी.आर.जाम्बे, अलकनंदन, शंभू मित्रा","शंभू मित्रा, एलेक़ पदमजी, अलकनंदन, सी.आर.जाम्बे, संजय उपाध्याय",D,DRA_7c5983df,Sequence / Ordering
Drama and theatre,Question Papers of NET June 2015,Paper III,64,निम्न में से बेमेल को चिह्नित करें :,रामेश्वर प्रेम,स्वदेश दीपक,प्रेमानंद गजवी,अजय शुक्ला,C,DRA_9b53b522,Identify the Incorrect Statement
Drama and theatre,Question Papers of NET June 2015,Paper III,65,"रंगों की वह छटा जो लाल, नीला और हरा जैसे बुनियादी रंगों से बनती है, क्या कही जाती है ?",ऐडिटिव कलर्स,सबट्रैक्टिव कलर्स,मोनोक्रोमेटिक कलर्स,एक्रोमेटिक कलर्स,A,DRA_d040a057,Normal MCQ
Drama and theatre,Question Papers of NET June 2015,Paper III,66,कूट की मदद से सूची - I और सूची - II के सही जोड़े को बताएं। सूची - I (a) हयवदन (b) जसमा ओडन (c) घासीराम कोतवाल (d) नर-नारी सूची - II (i) नौटंकी (ii) तमाशा (iii) भवइ (iv) यक्षगान कूट : (a) (b) (c) (d),(i) (iv) (iii) (ii),(iv) (iii) (ii) (i),(iii) (iv) (ii) (i),(ii) (i) (iv) (iii),B,DRA_9f94d078,Match the List
Drama and theatre,Question Papers of NET June 2015,Paper III,67,"अभिकथन (A) : सैमुएल बैकेट जीवन की शून्यता (नथिंगनेस) का जश्न मनाने के अनुष्ठान में सफल रहे हैं, जो दर्शन की दृष्टि से अटल और थिएटर की दृष्टि से मौलिक है। तर्क (R) : प्लॉट, सेटिंग और चरित्रों के पारंपरिक तत्वों को अलग कर उन्होंने अर्थहीनता के स्थिर अनुभव को गतिशील छवि प्रदान की है। कूट :",(A) और (R) दोनों सही हैं।,(A) और (R) दोनों गलत हैं।,"(A) सही है, पर (R) गलत है।","(A) गलत है, पर (R) सही है।",A,DRA_8c6f5e06,Assertion and Reason
Drama and theatre,Question Papers of NET June 2015,Paper III,68,निम्न में से किसमें इन संधियों को सही क्रम में रखा गया है ?,"निर्वहण, मुख, प्रतिमुख, गर्भ, विमर्श","मुख, प्रतिमुख, गर्भ, विमर्श, निर्वहण","प्रतिमुख, मुख, विमर्श, गर्भ, निर्वहण","विमर्श, प्रतिमुख, निर्वहण, मुख, गर्भ",B,DRA_1219450f,Sequence / Ordering
Drama and theatre,Question Papers of NET June 2015,Paper III,69,निम्न में से बेमेल की पहचान करें :,बेगम बर्वे,महापुर,महानिर्वाण,पदगम,D,DRA_64f1da39,Identify the Incorrect Statement
Drama and theatre,Question Papers of NET June 2015,Paper III,70,ट्रायोलॉजी-तीन नाटकों वाला ढांचा' पहली बार कहाँ प्रस्तुत हुआ ?,रोमन थिएटर,ग्रीक थिएटर,एलिजाबेथियन थिएटर,एशियन थिएटर,B,DRA_ecd2acbf,Normal MCQ
Drama and theatre,Question Papers of NET June 2015,Paper III,71,कूट की मदद से सूची - I और सूची - II के सही जोड़े को बताएं। सूची - I (a) बाइलैटरली सिमेट्रिकल (b) एसिमेट्रिकल (c) ज्योमेट्रिकल (d) सिमिलरिटी सिमेट्रिकल सूची - II (i) बनियान ट्री (ii) इंडियन तांत्रिक आर्ट (iii) लोटस टेंपल (iv) ताज महल कूट : (a) (b) (c) (d),(i) (iv) (iii) (ii),(iv) (i) (ii) (iii),(iii) (iv) (ii) (i),(ii) (i) (iv) (iii),B,DRA_453b26b5,Match the List
